11.6101	7.57339	10.8789
7.98518	6.41522	7.78421
7.95566	6.94126	8.3538
8.80729	8.04646	11.0422
9.53511	9.36256	9.67766
3.77486	5.83772	6.13664
5.1454	6.79753	5.65322
4.17224	6.04761	3.95621
0.74219	3.65171	5.93253
4.02513	5.88981	7.12522
1.67424	7.08565	6.93967
-3.00473	4.34287	4.90129
0.955635	3.98476	4.58978
-0.363008	2.2951	3.01635
-2.80622	0.515295	4.46839
2.24808	2.92171	1.97741
-2.44331	1.51309	-0.840223
1.22897	2.71813	1.65872
2.86247	1.32304	1.37011
3.58639	3.49556	1.8061
0.705928	0.142572	1.20211
2.53073	0.223348	2.81519
2.1026	1.62538	4.96359
0.245024	-3.16754	1.99103
-1.06843	-0.907009	0.671541
-0.471586	0.787172	3.38652
2.13131	5.26533	4.95556
4.90108	6.80052	6.57088
7.12286	6.17268	2.49265
3.38856	2.07786	3.72108
-0.961404	3.23897	4.1229
2.91365	2.69556	2.24471
2.59249	2.56611	4.08575
4.16608	2.63399	6.7669
2.12461	1.72114	3.66923
0.768364	4.21228	5.25589
4.08964	5.5772	5.297
3.82089	6.0364	3.63842
4.00875	4.28991	3.49576
3.34241	7.44382	3.48271
2.42967	3.95237	3.56025
3.897	3.96371	4.64477
3.1139	5.4677	5.90943
2.70808	1.89598	2.19144
2.98334	6.10869	5.61474
-2.69442	4.21605	2.45862
-5.06013	0.775273	1.77185
-5.94023	-0.947688	-1.1568
-5.94592	-5.25619	-2.9542
-5.35814	-4.38052	-0.631202
-5.11961	-2.95829	-2.72686
-2.62919	-0.42662	-5.26202
-4.92583	-1.95833	-1.07165
-0.963058	-2.84644	0.529935
-1.75087	-2.89977	-1.24929
-0.439664	-4.74974	-2.76283
-0.797379	-4.50766	-3.70231
-2.32729	-3.07596	-3.62083
-2.83916	-3.99787	-0.255598
-0.858752	-5.25567	1.71555
1.25048	-4.05876	2.32459
-1.73541	-4.4113	1.01869
-5.86803	-3.31461	-1.47853
-4.41077	-2.01095	0.212253
0.0881701	-1.60957	1.41423
-2.24132	-4.75847	0.368084
-3.67888	-3.86418	-0.480635
0.441244	-3.89952	-2.95234
-1.8044	-2.66966	-3.65576
-2.64215	-2.69815	1.04779
-1.58628	0.0968571	0.406249
0.944509	-0.0635735	-1.62208
1.18843	0.00327694	-1.47376
0.844242	-4.79673	-3.69667
-2.27443	-5.20374	-3.22922
-2.60619	-5.30596	-3.30324
-5.4119	-4.55918	-3.53119
-5.03245	-6.57866	-5.8632
-5.09054	-5.72769	-5.85966
-7.85689	-8.18069	-7.21708
-6.65109	-1.52279	-4.68976
-3.54383	-1.42822	-2.37633
-2.81567	-1.84937	-1.68803
-4.33618	-1.58806	-1.17788
-4.90901	-1.93883	-1.44337
-5.3976	-2.29517	-3.42032
-3.9128	-2.74723	-4.20396
3.06893	0.629492	2.48015
4.65444	-2.68186	4.62045
4.40611	0.0447058	1.62292
5.03754	3.26093	4.59997
-0.282316	-0.430066	4.07805
0.166563	0.442604	4.13872
0.730261	0.814633	1.71508
1.5202	-1.72111	-0.563242
1.8756	-2.00814	-4.96106
0.20818	-0.743093	-6.36664
-0.666349	1.05211	0.918306
3.38468	2.79046	2.33192
6.60005	8.89171	4.62984
8.24947	7.49014	1.38257
4.7178	3.2357	-1.74091
5.77319	3.50208	-0.349444
4.4307	3.81585	0.306047
1.38688	-1.46584	-2.40701
1.33447	1.97628	-1.25891
0.887322	3.97342	-0.37987
0.166106	2.01019	0.973606
-0.977136	0.396382	-0.108659
-1.53198	1.57833	-0.397797
2.20604	3.37941	0.751823
5.69777	4.98183	3.34084
7.32092	4.33376	6.98204
10.0777	3.74202	8.38814
7.10845	3.47491	6.49857
3.6976	3.69075	2.42987
1.25743	1.57203	1.43649
-4.65881	-1.57266	2.46224
-4.25003	-7.8747	1.65068
-4.69681	-6.73477	0.347909
-3.03556	-5.62349	-0.378279
-1.90283	-3.33305	-0.834481
-3.08671	1.12817	-1.18471
-4.03094	-0.469235	-0.320429
-3.59293	-1.12234	0.83606
-3.72406	0.813143	1.70513
-1.25419	2.76999	-0.222659
-2.35197	2.50554	-2.99122
-4.04846	-1.45954	-3.79647
-2.27204	0.0759167	-3.19735
-4.01946	0.642122	0.196426
-2.60923	1.87632	0.242923
0.589032	-1.06495	0.230318
2.14965	-4.42119	-0.967298
1.49138	-0.738937	3.85623
